,Planet Name,Eclipse Flux Ratio 1.1-1.185um,Eclipse Flux Ratio 1.185-1.27um,Eclipse Flux Ratio 1.27-1.355um,Eclipse Flux Ratio 1.355-1.44um,Eclipse Flux Ratio 1.44-1.525um,Eclipse Flux Ratio 1.525-1.61um,Eclipse Flux Ratio 1.61-1.695um,Eclipse Flux Ratio 1.695-1.78um,Eclipse Flux Ratio 1.78-1.865um,Eclipse Flux Ratio 1.865-1.95um
345,HAT-P-17b,2.0231657118737435e-08,5.00533029739087e-08,1.0995963010450569e-07,2.1912666802296157e-07,4.02729528445342e-07,6.916035332265718e-07,1.1213756529175588e-06,1.7312048523102026e-06,2.562299461131755e-06,3.656373934793788e-06
346,HATS-45b,1.7476593814633353e-05,2.6205507730119047e-05,3.7173773604536595e-05,5.039799855693134e-05,6.581810862210168e-05,8.331451166436364e-05,0.00010272528007531751,0.00012386159332989882,0.00014652062565219281,0.00017049568531607055
347,TOI-1728b,1.18750283058166e-08,2.875650247616272e-08,6.204655623696787e-08,1.2177200204052605e-07,2.2089912176487998e-07,3.7510318412133707e-07,6.022883114275118e-07,9.219319921185697e-07,1.3543386341497009e-06,1.919880440781031e-06
348,HAT-P-3b,2.1906735727594602e-06,3.8550899252333215e-06,6.29024188140734e-06,9.647643163880158e-06,1.4057385980221092e-05,1.9621976861725483e-05,2.6413485420105824e-05,3.447342533042451e-05,4.381463832073277e-05,5.442447232774094e-05
349,WASP-95b,3.798148965392471e-05,5.440853378697558e-05,7.418528152899648e-05,9.715525415750209e-05,0.00012307305732631006,0.0001516363242533392,0.00018251261913560793,0.00021536046237150713,0.0002498447203550617,0.0002856471269148589
350,HATS-31b,6.426900863029135e-05,8.707395933679472e-05,0.00011310072044105145,0.00014194629296943327,0.0001731751964451958,0.00020635090794911883,0.00024105707366690152,0.0002769104407739899,0.00031356758008780944,0.0003507272339007453
351,KELT-19Ab,8.429053814578834e-05,0.00011354327718513863,0.00014670302467724512,0.00018322822519617363,0.00022255109047650116,0.00026411514841655594,0.00030739928940918035,0.0003519313539353711,0.0003972941897562661,0.0004431266237879169
352,WASP-87b,0.00021867944452003927,0.00027067371465397784,0.00032505917804413227,0.00038091774518533476,0.0004374802396689869,0.0004941215228892166,0.0005503466650398883,0.0006057734666237977,0.000660114452018303,0.0007131600073032906
353,Kepler-447b,7.50439320953545e-07,1.5012298340355967e-06,2.7391331626752568e-06,4.634797817899316e-06,7.3671231854742875e-06,1.1112709283751054e-05,1.6036492329620343e-05,2.2284346932470096e-05,2.9977953746832414e-05,3.9211876506025666e-05
354,Kepler-1656b,8.490457483869702e-11,2.6206990558628866e-10,6.984421172480273e-10,1.6499586869142456e-09,3.5262542826370927e-09,6.928627664310057e-09,1.2678307667615535e-08,2.183081443796341e-08,3.567451407294018e-08,5.571371543360932e-08
355,TOI-4010c,5.767171383973849e-08,1.220913761206129e-07,2.341113161650853e-07,4.1391689722304724e-07,6.841679826047155e-07,1.068809035697911e-06,1.591833648865601e-06,2.276146496459985e-06,3.1426159792312356e-06,4.209363244539311e-06
356,HATS-55b,1.0079043393850426e-05,1.598621234259341e-05,2.3815773380132225e-05,3.370920347422885e-05,4.573470733614801e-05,5.9893689824719154e-05,7.613101484499586e-05,9.434677840141512e-05,0.00011440801842167947,0.00013615940014786925
357,Kepler-450b,3.332761237180679e-09,7.798991664122416e-09,1.6314537082445223e-08,3.1130408844438796e-08,5.503984259987947e-08,9.128781575372406e-08,1.4343912379636567e-07,2.152245953580138e-07,3.103839087325712e-07,4.325197113315371e-07
358,K2-155c,8.779229835335172e-13,3.732382738147898e-12,1.3172352965908983e-11,3.988583815985123e-11,1.0632202360107917e-10,2.546277935078794e-10,5.568411825808365e-10,1.1267222572642971e-09,2.1322394048205744e-09,3.807542841426451e-09
359,WASP-13b,2.092466273617507e-05,3.070249156388858e-05,4.274413708460721e-05,5.7010464452831905e-05,7.339189339981348e-05,9.172803512065187e-05,0.00011182573864647072,0.0001334742939215873,0.00015645741685026157,0.00018056215710886191
360,WASP-58b,6.940438273603277e-06,1.1419657265486193e-05,1.7568039654498406e-05,2.558076385888013e-05,3.559107843718004e-05,4.766976673696954e-05,6.182974458087213e-05,7.803376849259785e-05,9.620359376204025e-05,0.00011622937200916328
361,WASP-119b,4.3903169706707525e-05,6.369456912917867e-05,8.781621124458861e-05,0.00011613761441266242,0.00014840197309281343,0.0001842653903005426,0.0002233315625828853,0.00026518008543321053,0.0003093881057479261,0.0003555459019739584
362,HAT-P-52b,5.3993535229536686e-06,9.049393142310823e-06,1.4151068829198894e-05,2.0908018246382277e-05,2.9472924283696582e-05,3.9943842107382165e-05,5.2365644083916224e-05,6.673495232304222e-05,8.300708187408977e-05,0.00010110382291804717
363,WASP-4b,0.00011528458558253632,0.00016208447547048119,0.00021745608709884974,0.0002808018215972026,0.0003513335494718167,0.00042815701083054195,0.0005103386388806642,0.0005969547807782644,0.0006871254383962453,0.0007800354494724505
364,HATS-5b,6.432784041616989e-07,1.2323311531689044e-06,2.165274511943099e-06,3.5443767294307087e-06,5.47103169315676e-06,8.039721758156632e-06,1.1333289958121613e-05,1.5419737800457115e-05,2.0350500674821138e-05,2.615999521342713e-05
365,Qatar-7b,0.00018465493602796214,0.00023918877627064004,0.00029878296502153267,0.0003623696740272364,0.0004289457157426124,0.0004976082170282688,0.0005675700452537811,0.0006381619573046334,0.0007088267424858211,0.0007791090634718749
366,WASP-114b,0.00015148957791919428,0.0001955063266502814,0.0002434620317074637,0.00029449955880581487,0.0003478190290204943,0.00040270440135783053,0.0004585343251842026,0.0005147827885953621,0.0005710136978042055,0.0006268722690128144
367,55Cnce,7.742718203151073e-06,9.95715598289995e-06,1.2364098339529529e-05,1.4920918162712167e-05,1.7587965398796812e-05,2.032982516601287e-05,2.311581876965968e-05,2.5920014127338543e-05,2.87209448244474e-05,3.150117671324591e-05
368,WASP-160Bb,2.590070179231891e-06,4.621829746899423e-06,7.633083906553705e-06,1.183200053788065e-05,1.7402348456973993e-05,2.4494116597661095e-05,3.321844824259965e-05,4.364630670792876e-05,5.581000882450534e-05,6.970672422384508e-05
369,WASP-142b,0.00013083459485245123,0.00017036055989305227,0.00021378954519183637,0.0002603513589910096,0.0003093105409303444,0.0003599960771927905,0.00041181585518694876,0.0004642607708658334,0.0005169023384284775,0.0005693865915111616
370,HATS-29b,4.227500237154552e-06,7.202864348855812e-06,1.142381853590648e-05,1.7086587533451004e-05,2.434543645771772e-05,3.330751479159945e-05,4.403252220700929e-05,5.6535864520857226e-05,7.07940014950041e-05,8.675090048315807e-05
371,K2-140b,1.0349475744248919e-06,1.9370225968334127e-06,3.3346176541647607e-06,5.360730037475454e-06,8.142595641108545e-06,1.1794259082606832e-05,1.6411258932615654e-05,2.2067498665772477e-05,2.881406838173707e-05,3.6679630130757095e-05
372,WASP-50b,2.6285735879378625e-05,4.054016498979312e-05,5.895578030196589e-05,8.171428792054866e-05,0.00010884436229503314,0.00014024411384735828,0.0001757081392246542,0.00021495489510423252,0.00025765179136049896,0.00030343667943770263
373,TOI-431b,4.396570232866845e-06,5.7076208910626405e-06,7.146630071311916e-06,8.688550284339531e-06,1.0309403888628785e-05,1.1987246636418408e-05,1.3702650075815038e-05,1.543885310172967e-05,1.718170212822745e-05,1.891946775495426e-05
374,TOI-172b,8.626455371936108e-07,1.4753794973458498e-06,2.347754279530169e-06,3.521832755988051e-06,5.0310703078779725e-06,6.899126882070837e-06,9.139701969255362e-06,1.175712186313368e-05,1.4747409381882968e-05,1.809960682632806e-05
375,TOI-2076c,8.151475470156809e-10,2.159675895253175e-09,5.037328604348052e-09,1.0582495905831886e-08,2.038257616379955e-08,3.64996214652845e-08,6.145061714475872e-08,9.814990643374067e-08,1.4982213911366505e-07,2.1989644666882283e-07
376,WASP-90b,5.207176272769328e-05,7.074150373485893e-05,9.209592887199124e-05,0.00011580696069988856,0.00014151751376051907,0.0001688679390531132,0.0001975139928242458,0.00022713789873633102,0.00025745420396188645,0.00028821194959032014
377,TOI-269b,7.067317103747869e-11,2.3813207520370044e-10,6.860815672156525e-10,1.7378411231132292e-09,3.954833880109555e-09,8.22543262543117e-09,1.5850459155079213e-08,2.861423459122036e-08,4.883216340467272e-08,7.936925158375809e-08
378,HAT-P-50b,4.911622282663199e-05,6.63158999478693e-05,8.587606546988743e-05,0.00010748653586011257,0.00013081697330018357,0.00015553972060844605,0.0001813448774916524,0.00020794921421375995,0.0002351005415080267,0.00026257893398294753
379,TrES-1b,3.7138322266596495e-06,6.521903576949249e-06,1.0622075884095913e-05,1.6265019086535735e-05,2.36648788121467e-05,3.2989273326258245e-05,4.435482422572689e-05,5.782721342590583e-05,7.342452948874057e-05,9.112271445978896e-05
380,WASP-106b,8.415512992300276e-07,1.5105326430067054e-06,2.506795579862369e-06,3.901491711193736e-06,5.7578017384143206e-06,8.127640017891703e-06,1.1049830972559558e-05,1.4549570905826458e-05,1.863888580138519e-05,2.3317777820884362e-05
381,K2-266b,9.268002604653765e-06,1.3154184523247437e-05,1.780371716295113e-05,2.3178189157659273e-05,2.9219954456145462e-05,3.5859131584896025e-05,4.301947807318322e-05,5.0622981839838894e-05,5.8593229268065795e-05,6.685771580508933e-05
382,TOI-201b,1.3120156452346276e-10,4.262506216293773e-10,1.187791330192662e-09,2.9179642346200347e-09,6.455851243990013e-09,1.3081948516473731e-08,2.4608049237282946e-08,4.3439653685421604e-08,7.260251521015636e-08,1.1573026526253369e-07
383,WASP-88b,3.82794057966611e-05,5.305601403611531e-05,7.028408993379547e-05,8.973642855346254e-05,0.00011114259222080874,0.00013421368037314134,0.00015866067963337093,0.00018420703941446736,0.0002105965395060814,0.00023759757353340285
384,HATS-39b,3.0998630913985264e-05,4.4568930361789525e-05,6.095132441583402e-05,8.002120076528634e-05,0.0001015777053258949,0.00012537072019742126,0.00015112368663020912,0.000178551499948854,0.00020737364749743464,0.00023732322244165088
385,WASP-168b,1.353046903300084e-05,2.1625703029566278e-05,3.2435486069214857e-05,4.618509172848546e-05,6.299639889129255e-05,8.289495087096608e-05,0.00010582305561877734,0.0001316556662544945,0.00016021668949737708,0.00019129422059800072
386,HD2685b,3.586371234704846e-05,5.062251613275252e-05,6.81262070781794e-05,8.818601388823892e-05,0.00011055098029900066,0.00013493552168142848,0.00016104119672207153,0.00018857269055788791,0.00021724872362705744,0.0002468088611062957
387,K2-237b,9.791437898064901e-05,0.00013338034191266534,0.0001740540474695503,0.0002193219277111552,0.0002685086603932916,0.0003209287545148495,0.0003759220916942057,0.00043287621632730737,0.0004912385220434783,0.0005505212043287518
388,HD149026b,1.858241951195641e-05,2.5545006772781185e-05,3.3601510226595355e-05,4.2638651820896195e-05,5.252655285484191e-05,6.312969914400881e-05,7.431482772455042e-05,8.595614868511316e-05,9.793845578162801e-05,0.00011015866996272947
389,HAT-P-39b,5.088220148221265e-05,7.080189048668144e-05,9.411377068933968e-05,0.00012052214472097675,0.00014966744232041345,0.00018116049714116488,0.00021460833053650098,0.00024963212652151105,0.0002858787375776434,0.0003230271975118413
390,TOI-270c,1.2930867232876132e-12,5.629397856084608e-12,2.029534087133331e-11,6.265006455693436e-11,1.699555204533628e-10,4.135889468498975e-10,9.178490906712984e-10,1.8824740686050424e-09,3.607232067327877e-09,6.516466601887672e-09
391,HAT-P-30b,4.2696192751799824e-05,6.122386517361552e-05,8.353967912191054e-05,0.00010946571924207041,0.00013872326980949855,0.00017096925035464883,0.00020582683359435383,0.00024290931114314828,0.0002818375093272759,0.00032225165121295304
392,LP791-18b,2.6652381344599725e-10,8.185077201884825e-10,2.175561330850252e-09,5.134913679191254e-09,1.0979576255663146e-08,2.1606153524114485e-08,3.9626331305527686e-08,6.842777094800712e-08,1.1218662534731959e-07,1.7583067240935155e-07
393,HAT-P-12b,6.759053084891769e-07,1.3461790633466106e-06,2.4477513043201667e-06,4.130498024812999e-06,6.551418707011397e-06,9.865473139698445e-06,1.4217446596034105e-05,1.9735512879585532e-05,2.65267531317772e-05,3.467458473367956e-05
394,TOI-421c,5.184445566349271e-10,1.468437131608439e-09,3.6307162757960978e-09,8.029275331671232e-09,1.6185272203703962e-08,3.0185538416670483e-08,5.270894680059549e-08,8.700683569905349e-08,1.3684073520299546e-07,2.0638568567344945e-07
395,TOI-700c,1.0285282189447232e-16,8.480165129646136e-16,5.3499277898620126e-15,2.7067361078838245e-14,1.139295508838865e-13,4.107196452002853e-13,1.2980729428093705e-12,3.6652867119871954e-12,9.390668022928006e-12,2.2111701805604464e-11
396,TOI-451d,5.758152340479447e-10,1.5653084411178987e-09,3.733412042597843e-09,7.998039298479812e-09,1.5672794997988864e-08,2.849920572136113e-08,4.864325268203612e-08,7.865708390567926e-08,1.2141165475565637e-07,1.800088533796377e-07
397,NGTS-2b,2.696997158045048e-05,3.9003638540470735e-05,5.361312901188986e-05,7.07038758842097e-05,9.010828226552497e-05,0.00011160990035785389,0.0001349643434593008,0.00015991601196228914,0.00018621062695975386,0.00021360403876502152
398,WASP-89b,2.5638933243387205e-06,4.5483079772381905e-06,7.473787434223293e-06,1.1534357834375749e-05,1.6899560052028715e-05,2.3706029717817023e-05,3.2053175674874285e-05,4.2002339829323185e-05,5.3578587282459474e-05,6.677426280947451e-05
399,WASP-161b,1.0130472058547303e-05,1.496526140799299e-05,2.095518127445462e-05,2.8088257250071793e-05,3.631537563588547e-05,4.5560066092780775e-05,5.572768663553212e-05,6.671329031863927e-05,7.840791930227815e-05,9.070335436445898e-05
400,WASP-68b,1.0216686713701227e-05,1.5338551557056935e-05,2.1785298037947324e-05,2.9570685289249693e-05,3.866290420685962e-05,4.899443062249608e-05,6.047202303650161e-05,7.298580078293542e-05,8.641689004115899e-05,0.00010064349394797492
401,TOI-904b,1.2227176649415017e-11,4.377401799761463e-11,1.329590205252385e-10,3.5278286544496877e-10,8.364874571234938e-10,1.8045645853003233e-09,3.593220724843203e-09,6.680966654982644e-09,1.1710140325413335e-08,1.9500864725684155e-08
402,KELT-8b,6.439747145045616e-05,9.035166901133373e-05,0.0001209886257760079,0.0001559639012019463,0.00019483221227267498,0.00023709395106190272,0.00028223159569876384,0.0003297362094774156,0.00037912534593640903,0.00042995406181751543
403,Qatar-5b,1.4184459281852596e-05,2.182855004495974e-05,3.1679643841322094e-05,4.382587014858346e-05,5.827432780347327e-05,7.496366535884318e-05,9.3778849383536e-05,0.00011456588689857524,0.00013714516824934778,0.00016132277984946258
404,HATS-13b,8.411945019172006e-06,1.3977829377807641e-05,2.1691157754021224e-05,3.182911267493375e-05,4.459109133341999e-05,6.009558712889751e-05,7.838421969427041e-05,9.943038520761083e-05,0.0001231503464605928,0.00014941510241295796
405,TOI-1518b,0.00031441634551849596,0.0003838694179085906,0.00045551133795669716,0.000528205089634294,0.0006010358981781894,0.0006732892536626588,0.0007444224268100658,0.0008140352152957957,0.0008818428603102227,0.0009476523884363075
406,KOI-94d,3.090887156915402e-08,6.792939071937848e-08,1.34519596702059e-07,2.445852430467451e-07,4.14310080597805e-07,6.61388549833266e-07,1.0041508612790938e-06,1.46069422235774e-06,2.0481055544226393e-06,2.781828265883764e-06
407,WASP-8b,1.6979269286337262e-07,3.579761230363841e-07,6.837738836738142e-07,1.204559749209174e-06,1.984274980639061e-06,3.0899835640541057e-06,4.588362422733876e-06,6.542524428086953e-06,9.009423655834294e-06,1.2037955187919647e-05
408,WASP-3b,0.00015335850297775757,0.00019959983524527126,0.0002503633554128573,0.0003047438952710937,0.0003618803329535949,0.0004209895734652012,0.000481382651655362,0.0005424688253231619,0.0006037522095591688,0.0006648242198123952
409,WASP-186b,1.0779773404684034e-05,1.6129201420252826e-05,2.2837835452495645e-05,3.091258357508211e-05,4.031418005411277e-05,5.096774359706045e-05,6.277325529108533e-05,7.561491682137366e-05,8.936891966338805e-05,0.00010390952708008936
410,WASP-175b,2.6052735231377845e-05,3.820857374042287e-05,5.316773729071657e-05,7.087776821648774e-05,9.119931652689774e-05,0.00011393072778615136,0.0001388305182568465,0.00016563621955836545,0.00019407916541579114,0.00022389542654292945
411,WASP-164b,5.449891218650182e-05,7.821882638760214e-05,0.00010682824399663709,0.00014011101414423372,0.0001777191453843552,0.00021921912926807573,0.00026413123519726354,0.0003119604219109978,0.0003622191200672444,0.00041444293737857125
412,HAT-P-38b,8.429037386498153e-07,1.5512179462068882e-06,2.6317142335803014e-06,4.177038147147874e-06,6.273618816542298e-06,8.99678012625206e-06,1.240748557868617e-05,1.6550665162014335e-05,2.145488565536944e-05,2.7133047893272555e-05
413,HD332231b,2.4945093457852065e-08,5.585788362943747e-08,1.1244004439871692e-07,2.0741285442404746e-07,3.558777803328689e-07,5.746612555107589e-07,8.815199692795239e-07,1.2943149899995682e-06,1.830242052221655e-06,2.50517704421569e-06
414,WASP-144b,6.940041642505279e-06,1.1305556233218096e-05,1.7245728452145333e-05,2.492965063551985e-05,3.446781697826212e-05,4.591284415538798e-05,5.926463378988292e-05,7.447809878774098e-05,9.147195910523427e-05,0.00011013754783249983
415,TOI-125c,2.8356220888698978e-09,6.6006560178855864e-09,1.3748449004461909e-08,2.6141286102120897e-08,4.608350420468324e-08,7.62460237170883e-08,1.195575761592023e-07,1.7907861609173051e-07,2.578728949442572e-07,3.5888856608543544e-07
416,WASP-75b,5.17049465274062e-05,7.243832098616182e-05,9.686881492442023e-05,0.000124712558873627,0.0001556082170652333,0.00018915402221436037,0.0002249364721571781,0.0002625509889630659,0.0003016156936007751,0.0003417797160454503
417,HAT-P-40b,4.063930056723013e-05,5.5922481119333586e-05,7.362539160847846e-05,9.350168930031419e-05,0.00011526737390839266,0.0001386250410161486,0.00016328141987973982,0.00018895906040830208,0.00021540336104468555,0.0002423861219358837
418,WASP-66b,3.925527909507322e-05,5.40430233438132e-05,7.117070242140455e-05,9.039770923918748e-05,0.00011144744675636109,0.00013403092102393351,0.0001578637144541152,0.00018267722536011378,0.00020822536590623305,0.00023428789085446698
419,WASP-17b,8.783709265152428e-05,0.00012193625241481497,0.00016174450061675816,0.000206741765895679,0.0002563051945147298,0.0003097669923793753,0.0003664574303746306,0.0004257344340995775,0.0004870021967909547,0.0005497214116886151
420,WASP-79b,4.5791601378000555e-05,6.448017519413854e-05,8.659730257756227e-05,0.00011189794418803692,0.0001400613006547506,0.00017072524597064683,0.00020351334965366537,0.00023805458116371505,0.00027399665208150396,0.00031101425046677343
421,WASP-14b,7.291587737309599e-05,9.853444398142313e-05,0.00012768715623607288,0.00015991208639731222,0.0001947164939777686,0.0002316111345675353,0.0002701329405304901,0.0003098584564227664,0.000350410453257688,0.000391459816486401
422,HD219666b,4.915236676784723e-09,1.1363065439134426e-08,2.352426779549578e-08,4.448663333595233e-08,7.804236631808085e-08,1.2855567765161895e-07,2.0077901585218164e-07,2.996446426752615e-07,4.300558763688994e-07,5.966967656676523e-07
423,WASP-120b,5.3790566246428264e-05,7.246592617089436e-05,9.365552927544617e-05,0.00011701846325210497,0.00014219496919855263,0.0001688305958192032,0.00019659190993294272,0.00022517558245530674,0.000254312644608781,0.00028376943845656247
424,HATS-7b,6.192443410728431e-07,1.1273235590651269e-06,1.8948410871729028e-06,2.983325460431418e-06,4.44929023379794e-06,6.341125909198701e-06,8.697129728031807e-06,1.1544599464850548e-05,1.4899805546831641e-05,1.8768615789589656e-05
425,HAT-P-34b,8.942183952036876e-06,1.3609668191412179e-05,1.955803309534178e-05,2.6819366572499604e-05,3.537978796029509e-05,4.51880411169476e-05,5.6164779662887514e-05,6.821135743390515e-05,8.121748281499066e-05,9.506748244677035e-05
426,HATS-30b,1.4948450986492588e-05,2.313180298510771e-05,3.373098408788442e-05,4.685656625249053e-05,6.252945123188315e-05,8.06937860350365e-05,0.0001012326895750313,0.00012398425032946917,0.0001487562343205345,0.00017533870404873336
427,TOI-561c,1.7934904669505197e-09,4.3452329434560336e-09,9.372392937034918e-09,1.837718376853998e-08,3.329206960423599e-08,5.6439622082341614e-08,9.045576433600273e-08,1.3818835193765827e-07,2.0258417294311295e-07,2.8657614939403345e-07
428,TOI-905b,4.5653023241289935e-06,7.834800449311585e-06,1.2505063511400959e-05,1.880888086542147e-05,2.6933384558998504e-05,3.701306280144631e-05,4.912837130319199e-05,6.33085232627429e-05,7.953701102988162e-05,9.775861140623317e-05
429,WASP-34b,3.3561836132276675e-06,5.900591586273274e-06,9.617992932805994e-06,1.4735880724433186e-05,2.144824416345185e-05,2.990650230214881e-05,4.021551522651407e-05,5.243373323823751e-05,6.65763390241529e-05,8.262028770148231e-05
430,WASP-67b,1.0761292492947506e-06,2.052988861371744e-06,3.594305327590911e-06,5.865259516706683e-06,9.028767898246974e-06,1.3235812554448993e-05,1.8617960144362584e-05,2.52823801176029e-05,3.330925335113748e-05,4.275121765966843e-05
431,WASP-11b,4.761073081240884e-07,9.57623082355928e-07,1.756122029579655e-06,2.9854819633990067e-06,4.766321012540968e-06,7.2190090225530614e-06,1.0457313462888098e-05,1.4583242572334041e-05,1.968333387898395e-05,2.582639523878435e-05
432,HAT-P-41b,0.00010897228664727086,0.00014466168858359312,0.0001845916304222155,0.0002280809541470902,0.00027444415491358385,0.00032302934340475294,0.000373240709053504,0.00042454957328734075,0.0004764976126023637,0.0005286950688390799
433,HAT-P-43b,1.2911448582045096e-05,2.0369037039866767e-05,3.0209088193497584e-05,4.2595999159519574e-05,5.760406312002864e-05,7.522615921056483e-05,9.538680697623948e-05,0.00011795684774056613,0.00014276787932395796,0.00016962532164181414
434,HAT-P-23b,0.0002412758376744117,0.0003099510935126802,0.0003844453690170122,0.0004634255362404106,0.000545661821881242,0.000630064038149496,0.0007156944007196548,0.0008017655341239813,0.0008876299541573143,0.0009727653213209338
435,TOI-2158b,1.1785793849585431e-06,2.0351994375687707e-06,3.265837291379428e-06,4.935228457930267e-06,7.09623660042393e-06,9.787736465938807e-06,1.3034030097617465e-05,1.684543321680719e-05,2.1219647516682655e-05,2.6143579516432045e-05
436,WASP-44b,1.3953987208060169e-05,2.2050793937401473e-05,3.2754009482655646e-05,4.6250482861237627e-05,6.262865626480136e-05,8.188745406931562e-05,0.00010395012991386368,0.00012868007522416882,0.0001558965116165127,0.00018538880137067317
437,WASP-55b,6.7229698852272655e-06,1.1139663353580588e-05,1.724179659469427e-05,2.5239591176627268e-05,3.52814174116961e-05,4.745207567528933e-05,6.177656414054526e-05,7.822730596013241e-05,9.67331219467906e-05,0.00011718866673597684
438,WASP-156b,1.6399984487003344e-07,3.2565190892847717e-07,5.904982412976647e-07,9.939156936059784e-07,1.5727634313670118e-06,2.3632150604045934e-06,3.398857895717387e-06,4.709210327572325e-06,6.3187103149261646e-06,8.246157279409745e-06
439,WASP-49b,1.7043135909693214e-05,2.635004196999934e-05,3.8398895557126945e-05,5.3315322999541807e-05,7.11235459540699e-05,9.176088993149724e-05,0.00011509548628580463,0.000140944310383846,0.00016908979374519206,0.0001992941015322323
440,TrES-4b,7.092780218653579e-05,9.719219978561423e-05,0.00012748606050892535,0.00016137133010967521,0.00019835353654415008,0.00023792208761757853,0.00027957880838849715,0.0003228564792354107,0.00036732956538178203,0.00041261922743952183
441,HD89345b,1.151649442575457e-07,2.1499157276844262e-07,3.6927809315189895e-07,5.924679622865698e-07,8.983212951272957e-07,1.2991143120345215e-06,1.8050732298859313e-06,2.424047605942699e-06,3.1613955322733767e-06,4.0200372510204365e-06
442,GJ1252b,3.271570559380505e-07,5.533692860819208e-07,8.732083697633525e-07,1.3016234838918096e-06,1.8506406577211822e-06,2.528942722505089e-06,3.34178472044537e-06,4.291161122096886e-06,5.3761400841441915e-06,6.593291244165543e-06
443,WASP-23b,2.858238724544912e-06,5.0704601755000375e-06,8.331696860885876e-06,1.2858158096377293e-05,1.8838730162862794e-05,2.6425597606152642e-05,3.572943528432869e-05,4.681848155246453e-05,5.972054252372478e-05,7.442696358995667e-05
444,HD108236d,7.378060039289053e-10,1.8603377622718244e-09,4.154493024485491e-09,8.398287318645284e-09,1.5630235697609656e-08,2.7141745569397782e-08,4.4445958174732865e-08,6.92281248412146e-08,1.0328432644528204e-07,1.4845549999955642e-07
445,WASP-113b,1.4508585786767401e-05,2.178854530511845e-05,3.0954407773602674e-05,4.202654557221305e-05,5.496040119306224e-05,6.966046599985564e-05,8.599448903992843e-05,0.0001038063953892265,0.00012292717833660525,0.00014318355560163755
446,L98-59c,3.0151924981413e-12,1.1925673058134542e-11,3.9534755780617656e-11,1.1334101891323162e-10,2.879338212825144e-10,6.607858176501194e-10,1.391183669735503e-09,2.720698383710028e-09,4.993175200658013e-09,8.672175541794518e-09
447,HAT-P-18b,1.1035049132847432e-07,2.473719545212639e-07,4.986870333208719e-07,9.214894687297511e-07,1.5840498582580022e-06,2.5628883715878124e-06,3.939268488778096e-06,5.7954911837726776e-06,8.21138623950338e-06,1.1261277796255943e-05
448,HAT-P-7b,0.00015020373212007565,0.0001894721439397784,0.00023130245555312906,0.000274952758030704,0.0003197713515534573,0.0003652048328184345,0.0004107957877003936,0.0004561748105691151,0.0005010499609010604,0.0005451955705691828
449,KELT-2Ab,2.8402097875248793e-05,3.936336739116397e-05,5.21436575458213e-05,6.657480549414797e-05,8.245649671096321e-05,9.957462096235465e-05,0.00011771488521464878,0.00013667215448022742,0.00015625630553372464,0.00017629542299173808
450,HAT-P-46b,1.2113780223848312e-05,1.8502723492615498e-05,2.6674941993554407e-05,3.6684069075672e-05,4.8519208286782076e-05,6.21162916256398e-05,7.737067754848078e-05,9.414928242328017e-05,0.00011230128825914867,0.00013166701325322317
451,TOI-677b,5.120661613203265e-07,9.6987359942063e-07,1.6867061593077257e-06,2.735389350105524e-06,4.186609386176106e-06,6.104711793385219e-06,8.544584706738586e-06,1.1549712525163407e-05,1.5151305774921552e-05,1.9368316401090252e-05
452,WASP-71b,7.195160944019428e-05,9.278513837054462e-05,0.0001154626329556684,0.0001395780166268547,0.00016475341628576455,0.00019065139647823017,0.00021697979707426966,0.00024349180571191472,0.00026998322108731876,0.00029628826204119627
453,HATS-72b,7.96834047509163e-09,2.059724945734754e-08,4.70297010703441e-08,9.698484765267346e-08,1.837815710616513e-07,3.243972864300938e-07,5.391992735570916e-07,8.513937824772265e-07,1.2862707443917276e-06,1.870333702575308e-06
454,WASP-118b,3.5522995159012775e-05,4.973872245608008e-05,6.647484583294476e-05,8.553338557727024e-05,0.00010666434698968227,0.00012959110639352686,0.00015402996487506794,0.00017970413397442014,0.00020635298573834688,0.0002337375667728425
455,Kepler-6b,1.5749391052932245e-05,2.3792367755094323e-05,3.39786382188021e-05,4.634805400577579e-05,6.086528313257404e-05,7.743472102238599e-05,9.591616970910106e-05,0.00011613943543514365,0.00013791688235056753,0.00016105359612006198
456,KELT-11b,1.7384303452883713e-05,2.3994553403044938e-05,3.1680529048128204e-05,4.034063024611877e-05,4.9854895340635745e-05,6.0095673603801264e-05,7.093553045782497e-05,8.225266836722284e-05,9.393432072584791e-05,0.00010587859953848727
457,HAT-P-65b,0.00013656926925176017,0.00017963147215412057,0.0002274164896971726,0.00027909521694222084,0.00033385241086720553,0.00039092644125465065,0.00044963134791079455,0.0005093662787906145,0.0005696165432114797,0.0006299495034191213
458,CoRoT-11b,5.6753368835217804e-05,7.917058507142062e-05,0.0001054681716535828,0.0001353212671759265,0.00016832909444304404,0.00020405414642619984,0.0002420519427078696,0.0002818919896522032,0.0003231713783203611,0.00036552265089884287
459,L98-59d,6.849896686886918e-15,4.1386714671491036e-14,1.9883564694844073e-13,7.908847171116671e-13,2.687834928954744e-12,8.001918042394256e-12,2.1289579849817652e-11,5.144627128808043e-11,1.1442211217079909e-10,2.3680398819675654e-10
