,Planet Name,Full Phase Curve Noise Estimate 1.1-1.185um,Full Phase Curve Noise Estimate 1.185-1.27um,Full Phase Curve Noise Estimate 1.27-1.355um,Full Phase Curve Noise Estimate 1.355-1.44um,Full Phase Curve Noise Estimate 1.44-1.525um,Full Phase Curve Noise Estimate 1.525-1.61um,Full Phase Curve Noise Estimate 1.61-1.695um,Full Phase Curve Noise Estimate 1.695-1.78um,Full Phase Curve Noise Estimate 1.78-1.865um,Full Phase Curve Noise Estimate 1.865-1.95um
328,KELT-15b,1.4294937973259083e-05,1.517591809614349e-05,1.6104669765244612e-05,1.7075976368194375e-05,1.8085904942299942e-05,1.9131407777068355e-05,2.0210065518833375e-05,2.131991631223311e-05,2.2459339024413557e-05,2.362697147701958e-05
329,HD202772Ab,3.7770772529296206e-06,4.01979718420506e-06,4.274828300749207e-06,4.540916826399425e-06,4.817110600999795e-06,5.102666470470507e-06,5.3969903350477705e-06,5.699597126879657e-06,6.01008335763311e-06,6.328107828595653e-06
330,HATS-10b,3.316757702529168e-05,3.516876196412285e-05,3.7282263056272565e-05,3.949540908363115e-05,4.179867874060166e-05,4.418471818893252e-05,4.664770872882723e-05,4.918294697978588e-05,5.178655843018237e-05,5.445529718653373e-05
331,K2-198d,7.921626278510864e-06,8.334590387324574e-06,8.7770930887626e-06,9.245135656857635e-06,9.735768086297455e-06,1.0246752973637146e-05,1.0776351527715373e-05,1.1323182937089386e-05,1.188612933529079e-05,1.2464269975432777e-05
332,HATS-64b,2.4884892382585857e-05,2.6546305411758427e-05,2.8287133697665486e-05,3.0099840786336435e-05,3.1978659859417796e-05,3.391905646621707e-05,3.591737934040655e-05,3.7970626407926713e-05,4.0076283694455643e-05,4.223221172237371e-05
333,K2-260b,2.640257932273682e-05,2.812223196539071e-05,2.992728657568925e-05,3.180925278278583e-05,3.3761666229659234e-05,3.577946884975622e-05,3.7858607142631305e-05,3.99957636460342e-05,4.218817251573672e-05,4.443348978132011e-05
334,WASP-180Ab,1.2536615128241898e-05,1.337844365257108e-05,1.4260159843479e-05,1.5178020719150372e-05,1.6129158681535513e-05,1.7111316236114944e-05,1.8122673470882103e-05,1.9161732377460606e-05,2.0227237164412046e-05,2.1318118029120475e-05
335,TOI-674b,2.0099798507319177e-05,2.0409435182017074e-05,2.084970126326108e-05,2.1392789137943943e-05,2.201922093612463e-05,2.271494521018032e-05,2.3469562123423406e-05,2.4275199323631457e-05,2.512577760617498e-05,2.6016518008189816e-05
336,TrES-3b,2.928871912938329e-05,3.098011103041275e-05,3.2773518561503274e-05,3.465669704910842e-05,3.6620503380499405e-05,3.8657919634780104e-05,4.076342691197688e-05,4.293259100093916e-05,4.516178057925175e-05,4.744797082221796e-05
337,WASP-10b,1.7433636705876598e-05,1.8193972105743955e-05,1.9027406395437236e-05,1.9922449093557278e-05,2.0870751219251483e-05,2.1866074697826365e-05,2.290364293019642e-05,2.3979718000598974e-05,2.509131746780504e-05,2.623601981840862e-05
338,TOI-1789b,7.230797892296041e-06,7.675529883806551e-06,8.14445603000909e-06,8.634925981980001e-06,9.144942212162273e-06,9.672957305412753e-06,1.0217743271259616e-05,1.0778304639543264e-05,1.1353819074003058e-05,1.1943595795659701e-05
339,KELT-1b,1.6848895329909084e-05,1.7979736268050368e-05,1.9164198909964795e-05,2.0397246640003053e-05,2.1675021178793614e-05,2.2994485438209975e-05,2.4353191270073448e-05,2.574912374503679e-05,2.7180593887819392e-05,2.864616299338873e-05
340,WASP-107b,7.654969909293646e-06,7.95334797382628e-06,8.286106104407324e-06,8.64746451126317e-06,9.033253508413814e-06,9.440379294269196e-06,9.866489087889243e-06,1.0309754174926696e-05,1.0768725225247644e-05,1.1242233316316942e-05
341,WASP-36b,3.6430419591680074e-05,3.865897801422351e-05,4.1009841602162316e-05,4.346949871563914e-05,4.6027774689785017e-05,4.867679433550297e-05,5.1410313377744264e-05,5.422327407891749e-05,5.7111501704562324e-05,6.007149210756697e-05
342,Kepler-18c,2.027485800725452e-05,2.136840689642178e-05,2.253584990734454e-05,2.376754341985158e-05,2.5056346825490082e-05,2.639682469766048e-05,2.778473768829715e-05,2.9216707235753515e-05,3.068998853211685e-05,3.220231297077873e-05
343,HAT-P-68b,3.531181097691721e-05,3.6742413075788535e-05,3.8327994850531444e-05,4.004305037324394e-05,4.1869136732438226e-05,4.379253915174764e-05,4.580280488218866e-05,4.789179182901573e-05,5.0053033177447494e-05,5.2281302148197565e-05
344,TOI-1807b,1.3139322840297146e-05,1.3725097796205978e-05,1.4365199888457849e-05,1.5051218262299358e-05,1.5777031922000347e-05,1.653806037692298e-05,1.733079090223097e-05,1.8152470458403847e-05,1.9000899125327517e-05,1.987428807760246e-05
345,HAT-P-17b,5.0550093373340785e-06,5.320867037669382e-06,5.605462822976526e-06,5.906283264213006e-06,6.2214724040704375e-06,6.549621326087575e-06,6.889634106141558e-06,7.240639669124527e-06,7.601932194508472e-06,7.972929818690302e-06
346,HATS-45b,3.2401338636579136e-05,3.453559358284836e-05,3.677400309851357e-05,3.910642557544031e-05,4.152512226195081e-05,4.402402470386318e-05,4.659825932310579e-05,4.924382927303567e-05,5.1957395705700775e-05,5.4736123724597264e-05
347,TOI-1728b,1.1548467501919464e-05,1.1881574554734405e-05,1.2275359474316203e-05,1.2718324801175934e-05,1.3202289376094598e-05,1.3721262947409629e-05,1.4270748514408225e-05,1.4847294839560256e-05,1.5448200757991745e-05,1.6071314607855425e-05
348,HAT-P-3b,1.4547850439059054e-05,1.5300512827708737e-05,1.6107699291880166e-05,1.6961971318393283e-05,1.7857845512377325e-05,1.8791166241629864e-05,1.9758706428841306e-05,2.0757905314901686e-05,2.1786691324237376e-05,2.2843359423215428e-05
349,WASP-95b,9.192137030984312e-06,9.741758023472696e-06,1.032268540098103e-05,1.0931339744475966e-05,1.1565035100516633e-05,1.2221699752929719e-05,1.2899696641221876e-05,1.3597704217846142e-05,1.4314635210940465e-05,1.5049579871101954e-05
350,HATS-31b,2.6355345168118504e-05,2.799221153840521e-05,2.9716737156552493e-05,3.1519467162087905e-05,3.339326415181798e-05,3.533259027718913e-05,3.733304400180727e-05,3.939105179964334e-05,4.150365730771781e-05,4.366837359689154e-05
351,KELT-19Ab,7.206453591324037e-06,7.737162110066796e-06,8.289894574142363e-06,8.862964511802609e-06,9.455049392995406e-06,1.0065084308872676e-05,1.0692192003704697e-05,1.1335635415205492e-05,1.1994784607933814e-05,1.2669093176731525e-05
352,WASP-87b,1.4873750564214682e-05,1.5853474768430504e-05,1.6881010857911155e-05,1.795170335371474e-05,1.906199980193111e-05,2.0209114494388636e-05,2.1390810227698722e-05,2.2605252259763894e-05,2.3850907901081183e-05,2.5126475799754406e-05
353,Kepler-447b,1.2920991739147592e-05,1.3642562338020676e-05,1.441014418202496e-05,1.5217972556674794e-05,1.606176148856626e-05,1.6938235257312867e-05,1.784482870543799e-05,1.8779489407401894e-05,1.974054342182463e-05,2.0726601934153998e-05
354,Kepler-1656b,4.040148848119271e-06,4.277249687405601e-06,4.52827625272722e-06,4.791593367367891e-06,5.065977329711043e-06,5.350486804437122e-06,5.644379915616098e-06,5.947059321932408e-06,6.258034817933703e-06,6.57689724157748e-06
355,TOI-4010c,1.4547405007182661e-05,1.5251191700382007e-05,1.6012001675687894e-05,1.6821552899050193e-05,1.767377857149331e-05,1.8564109474082062e-05,1.948901918009739e-05,2.0445726443972544e-05,2.143199488633976e-05,2.2445994768990776e-05
356,HATS-55b,3.102638558139133e-05,3.300323604497303e-05,3.508171790143488e-05,3.7251326090139814e-05,3.950409516970312e-05,4.183381773071693e-05,4.423553885026121e-05,4.670521886937324e-05,4.9239502260803187e-05,5.183555534145543e-05
357,Kepler-450b,6.571735431574623e-06,6.989953527380623e-06,7.429713390747222e-06,7.88878378603093e-06,8.365473248290757e-06,8.858463911652302e-06,9.366704038742363e-06,9.889336340668566e-06,1.0425648852762629e-05,1.0975040445965649e-05
358,K2-155c,6.780602038721331e-06,7.020481380211236e-06,7.292534341029796e-06,7.5910950653447045e-06,7.912097036251902e-06,8.252538000526998e-06,8.610145908281228e-06,8.98316326505689e-06,9.370203799806763e-06,9.770154715091973e-06
359,WASP-13b,9.829296703057033e-06,1.0429658873166358e-05,1.1063051836263784e-05,1.172581781876993e-05,1.241520308288809e-05,1.3129076751438056e-05,1.3865749643844642e-05,1.462385387626978e-05,1.5402260631781947e-05,1.620002262208931e-05
360,WASP-58b,1.4109145929725384e-05,1.4948099494875685e-05,1.5835276090621123e-05,1.6765117584255513e-05,1.7733456634044773e-05,1.8737081510889584e-05,1.9773456349234943e-05,2.0840535629453938e-05,2.1936637735592787e-05,2.306035665690193e-05
361,WASP-119b,2.044421377846124e-05,2.1624845046597288e-05,2.2876685620285395e-05,2.4191188429832107e-05,2.5561971367832793e-05,2.6984135760690746e-05,2.845382928661665e-05,2.996795676209289e-05,3.152398343879448e-05,3.311979791804711e-05
362,HAT-P-52b,3.619873990662048e-05,3.8043449204449044e-05,4.002521200896088e-05,4.212504780778978e-05,4.4328985959147794e-05,4.662645447336932e-05,4.900925573076887e-05,5.147089423983771e-05,5.4006122934224904e-05,5.6610629294566586e-05
363,WASP-4b,3.3369435961499626e-05,3.523586502614513e-05,3.722099816416928e-05,3.930999158585038e-05,4.149180704012466e-05,4.375800650578091e-05,4.610198107088305e-05,4.85184418470305e-05,5.100307446942504e-05,5.355229880914081e-05
364,HATS-5b,1.864265193916225e-05,1.9637919924214368e-05,2.0701601607676664e-05,2.1824666706700776e-05,2.3000436356549472e-05,2.4223832327399743e-05,2.5490898278905084e-05,2.679848466762789e-05,2.8144035523060005e-05,2.9525440564553636e-05
365,Qatar-7b,3.415115671628222e-05,3.638162416875138e-05,3.872238729965155e-05,4.116253593167402e-05,4.369375887130362e-05,4.630954955864134e-05,4.900469099926306e-05,5.177491138009223e-05,5.4616647490680986e-05,5.7526878241543005e-05
366,WASP-114b,3.4388301499236815e-05,3.648508906537393e-05,3.8697560476063935e-05,4.101287111461266e-05,4.342135360107813e-05,4.5915529205353804e-05,4.848947098650423e-05,5.113838060153116e-05,5.385829931670718e-05,5.6645905821697046e-05
367,55Cnce,2.101083212687469e-06,2.2112351965914423e-06,2.3291921686796724e-06,2.4539037162693296e-06,2.5845944563377514e-06,2.720675965231666e-06,2.8616906880028818e-06,3.007275063297835e-06,3.1571345963519743e-06,3.3110265881165314e-06
368,WASP-160Bb,2.4383733557168876e-05,2.5683518061132514e-05,2.707287602245623e-05,2.8539964504278107e-05,3.0076025840647254e-05,3.1674402296529425e-05,3.332990781962338e-05,3.5038414590366926e-05,3.6796573264525095e-05,3.860161896205683e-05
369,WASP-142b,3.680067514620244e-05,3.907130066475955e-05,4.146482046249373e-05,4.396783929529729e-05,4.6570256161790974e-05,4.9264242178232215e-05,5.204358142123609e-05,5.490323248559805e-05,5.7839028796061076e-05,6.084746874221937e-05
370,HATS-29b,2.0248863524618564e-05,2.1422955403097824e-05,2.26673900831184e-05,2.397377024463318e-05,2.5335822157955635e-05,2.6748727719920994e-05,2.8208695934975035e-05,2.9712679283168275e-05,3.12581807585672e-05,3.284311935458533e-05
371,K2-140b,1.726454520957304e-05,1.8248192404816253e-05,1.9292508545076395e-05,2.0390081580138437e-05,2.153538679387469e-05,2.2724191104677796e-05,2.3953171426016956e-05,2.5219662385379836e-05,2.6521484899118748e-05,2.785682680976858e-05
372,WASP-50b,2.1701727153381878e-05,2.2887921864316908e-05,2.415250935245463e-05,2.5485413156140763e-05,2.6879160800649968e-05,2.832805566305891e-05,2.9827648037683815e-05,3.137438648078619e-05,3.2965381536278774e-05,3.4598241642090326e-05
373,TOI-431b,7.927736208358445e-06,8.29726468098848e-06,8.698639732197118e-06,9.127092309852781e-06,9.579139828206052e-06,1.0052167402318293e-05,1.0544163031744815e-05,1.1053544642848939e-05,1.1579043885639106e-05,1.2119626085537976e-05
374,TOI-172b,8.362594771725635e-06,8.845033597034513e-06,9.356619620767335e-06,9.893849620482932e-06,1.0454108094538676e-05,1.1035387751677907e-05,1.1636110267997832e-05,1.2255007692185719e-05,1.2891041791274293e-05,1.3543347845233514e-05
375,TOI-2076c,1.8255794365296305e-06,1.9200813440830958e-06,2.0214228420144215e-06,2.128671349325132e-06,2.2411393636862015e-06,2.3583058275359046e-06,2.4797660888689226e-06,2.605199029759629e-06,2.734344861774533e-06,2.86698975187408e-06
376,WASP-90b,1.334034395564678e-05,1.4216719300724061e-05,1.5136040206454731e-05,1.6094104119872895e-05,1.7087705916233265e-05,1.8114333569759125e-05,1.9171970703051207e-05,2.025896449160263e-05,2.1373934868349797e-05,2.2515710595332576e-05
377,TOI-269b,1.9904546037302387e-05,2.0211174854706564e-05,2.0647164124927005e-05,2.118497636219841e-05,2.1805322907541992e-05,2.2494288811213496e-05,2.3241575262105258e-05,2.4039386381210018e-05,2.4881702018207683e-05,2.5763789633799117e-05
378,HAT-P-50b,1.9412744183378596e-05,2.0661677881535956e-05,2.1973844252129054e-05,2.3342816777848885e-05,2.476371389247006e-05,2.6232724761597663e-05,2.7746802258047184e-05,2.9303457976964953e-05,3.090062161661333e-05,3.253654215967085e-05
379,TrES-1b,1.5394612330339918e-05,1.6200836652205243e-05,1.7064288904952195e-05,1.797725867014379e-05,1.8934054982692738e-05,1.9930359551310573e-05,2.0962814863126756e-05,2.2028753413164013e-05,2.3126014678829375e-05,2.425281831659928e-05
380,WASP-106b,1.0152956096840227e-05,1.0784043661152919e-05,1.1448883797006995e-05,1.2143840742325992e-05,1.2866169515527283e-05,1.3613740024409739e-05,1.438485902817848e-05,1.5178151639511328e-05,1.5992480278470167e-05,1.682688788421305e-05
381,K2-266b,2.6779296201440713e-05,2.7742367526077734e-05,2.8831364517131735e-05,3.0024271259511885e-05,3.1305273520570165e-05,3.2662686664616816e-05,3.408766116439037e-05,3.5573346472584075e-05,3.7114334984094314e-05,3.87062826399068e-05
382,TOI-201b,1.4005721227629561e-06,1.4921334000006993e-06,1.588215599973326e-06,1.6883723096157085e-06,1.7922633949958812e-06,1.8996225273775563e-06,2.010236124576211e-06,2.1239292694308207e-06,2.2405560354483117e-06,2.359992678300062e-06
383,WASP-88b,1.2423420363132469e-05,1.3239669209079109e-05,1.4095908882938223e-05,1.498822695230015e-05,1.59136394763084e-05,1.6869807721271077e-05,1.7854854361527938e-05,1.886724051521311e-05,1.9905681224042216e-05,2.0969085942556015e-05
384,HATS-39b,2.7775944685946027e-05,2.9634587346651805e-05,3.158176574787811e-05,3.360911487779519e-05,3.571023084699228e-05,3.788007591367292e-05,4.0114591699459166e-05,4.241043993864446e-05,4.476482395482133e-05,4.7175362736812024e-05
385,WASP-168b,1.6554058782508308e-05,1.7573755293257228e-05,1.864879004681263e-05,1.977311537711252e-05,2.094217213622828e-05,2.2152427657833558e-05,2.3401077839309974e-05,2.468584900795563e-05,2.6004862509005498e-05,2.7356539892050958e-05
386,HD2685b,6.561343100828456e-06,7.012544902992547e-06,7.484375595793714e-06,7.974990505669328e-06,8.48296884730008e-06,9.007186300459565e-06,9.546731916089503e-06,1.0100852253235879e-05,1.0668912798043453e-05,1.1250370671310861e-05
387,K2-237b,1.8705792846949475e-05,1.9922956842944182e-05,2.1200659679321074e-05,2.253287216283971e-05,2.391500467785562e-05,2.5343466720729987e-05,2.681538140425818e-05,2.832839463956594e-05,2.9880544097650495e-05,3.1470167028806695e-05
388,HD149026b,3.3702799388378897e-06,3.5832692665198146e-06,3.8073517568596894e-06,4.041364693856451e-06,4.284427734683464e-06,4.535855819604644e-06,4.795102884472028e-06,5.061724342261339e-06,5.335351386376223e-06,5.615672960545965e-06
389,HAT-P-39b,2.5155558298932413e-05,2.6808117720048907e-05,2.8541658528023826e-05,3.03482560721518e-05,3.2221866527576935e-05,3.415775302911158e-05,3.615211334351584e-05,3.820183078029216e-05,4.030430298094136e-05,4.245732137086554e-05
390,TOI-270c,6.822646891745408e-06,6.925950578735351e-06,7.0737796383065675e-06,7.256637551750244e-06,7.467874397949883e-06,7.702694180927828e-06,7.957548168487677e-06,8.229750739117357e-06,8.517228488493586e-06,8.818351856969829e-06
391,HAT-P-30b,1.2062173050744798e-05,1.284088110866678e-05,1.3658801503137626e-05,1.4511973238339261e-05,1.5397385608921813e-05,1.6312686789886594e-05,1.725599510385165e-05,1.8225772972526826e-05,1.9220740420352172e-05,2.023981427130543e-05
392,LP791-18b,6.135322939799749e-05,6.096353199608481e-05,6.113072093997493e-05,6.172020215643203e-05,6.263978576884036e-05,6.382432231079655e-05,6.522651234093673e-05,6.681119760656094e-05,6.855169673479246e-05,7.04273847022634e-05
393,HAT-P-12b,1.9484521392691546e-05,2.032556164590999e-05,2.1248835252004422e-05,2.224132637850997e-05,2.3293584543467174e-05,2.4398553650748988e-05,2.5550834488132164e-05,2.6746204826722828e-05,2.7981298099110228e-05,2.9253382761925466e-05
394,TOI-421c,3.1504034807278095e-06,3.319483358423875e-06,3.5000835123313344e-06,3.6906921363110876e-06,3.890190435582118e-06,4.097727251468231e-06,4.312639085558628e-06,4.534397444897912e-06,4.762573199085817e-06,4.996811852452494e-06
395,TOI-700c,5.354208379378592e-06,5.427209717293632e-06,5.535992151348423e-06,5.672841664464403e-06,5.832365395476642e-06,6.0106799040891035e-06,6.204915847755013e-06,6.412904762576684e-06,6.632974752504518e-06,6.863813534165222e-06
396,TOI-451d,4.8168803081325375e-06,5.0892745213272265e-06,5.378679462754851e-06,5.682996916284154e-06,6.000664440452555e-06,6.33048602093156e-06,6.671523638312206e-06,7.023025627522334e-06,7.3843780224885645e-06,7.75507069394465e-06
397,NGTS-2b,1.0861920982542428e-05,1.1580038894388188e-05,1.2333002464136727e-05,1.3117442276771396e-05,1.3930785309923275e-05,1.4771012409365627e-05,1.563650083229887e-05,1.6525918840280454e-05,1.743815320276394e-05,1.8372258121687798e-05
398,WASP-89b,2.69358273730504e-05,2.830810127892716e-05,2.9782377534371397e-05,3.1344525925095666e-05,3.298414617115957e-05,3.469336829661823e-05,3.646609001550639e-05,3.8297476232562225e-05,4.018362125630818e-05,4.212131511673209e-05
399,WASP-161b,9.67233589220256e-06,1.0305174681360216e-05,1.0969220727009757e-05,1.1661397142061537e-05,1.2379359187862675e-05,1.3121270617475604e-05,1.3885658626916689e-05,1.4671316855880137e-05,1.547723874163495e-05,1.630257061202082e-05
400,WASP-68b,7.287240812894089e-06,7.729336988541106e-06,8.196025208448787e-06,8.684553865800073e-06,9.192853623485314e-06,9.719324881268304e-06,1.0262700919333106e-05,1.0821956995402257e-05,1.1396248293619152e-05,1.198486652822463e-05
401,TOI-904b,6.444624875909597e-06,6.594325675418697e-06,6.781032169871064e-06,6.99734718462321e-06,7.238043062285822e-06,7.499316900810493e-06,7.778331586822635e-06,8.072922976896634e-06,8.381407348413969e-06,8.702451374014212e-06
402,KELT-8b,8.299287526689923e-06,8.788505332234761e-06,9.306247666434328e-06,9.849185870166953e-06,1.041482733840852e-05,1.100125343411927e-05,1.1606951129727309e-05,1.2230701434022526e-05,1.2871503396599503e-05,1.3528521070639582e-05
403,Qatar-5b,2.5468374075667246e-05,2.696764213309734e-05,2.8554520442977432e-05,3.0218766038602737e-05,3.195271013175638e-05,3.375045093195882e-05,3.5607335187480954e-05,3.7519614631981464e-05,3.948421200363068e-05,4.149855776550925e-05
404,HATS-13b,3.6544040876859095e-05,3.859847159821189e-05,4.078246081686097e-05,4.307990930577577e-05,4.547883764679141e-05,4.7970082608916584e-05,5.054646281507307e-05,5.320222772968129e-05,5.593268357964687e-05,5.873393310740271e-05
405,TOI-1518b,7.819724514421777e-06,8.385516292672247e-06,8.975358130580111e-06,9.587328774012365e-06,1.0219929184319068e-05,1.0871958169866122e-05,1.1542430750511251e-05,1.223052292320118e-05,1.2935533274443515e-05,1.3656855654782565e-05
406,KOI-94d,8.11978536446344e-06,8.63465214658557e-06,9.176191867633325e-06,9.741624683073053e-06,1.0328844600716356e-05,1.0936211832363393e-05,1.156241854500244e-05,1.2206399350007583e-05,1.2867269978517904e-05,1.3544284240702193e-05
407,WASP-8b,4.512632638648789e-06,4.7705537476092705e-06,5.044299647841862e-06,5.331944890829336e-06,5.632053714206376e-06,5.94352557616222e-06,6.265496171937632e-06,6.597271986398002e-06,6.938285812908714e-06,7.288065774916056e-06
408,WASP-3b,1.3605521018739868e-05,1.4495699104294103e-05,1.5429774650489653e-05,1.6403419576453705e-05,1.741333567259338e-05,1.8456939995493238e-05,1.9532160836128783e-05,2.0637301276539397e-05,2.1770945442571627e-05,2.2931892522482622e-05
409,WASP-186b,9.765405280857826e-06,1.040091696094853e-05,1.1068030628023553e-05,1.1763599765851342e-05,1.2485229080893579e-05,1.3231044660905883e-05,1.399954499706137e-05,1.4789501409516268e-05,1.559988966683712e-05,1.6429841882251312e-05
410,WASP-175b,2.9816223714066495e-05,3.172021249781034e-05,3.372174140516328e-05,3.581076702545701e-05,3.797967088166514e-05,4.022251358531045e-05,4.253455230547318e-05,4.491191883172808e-05,4.7351398874699554e-05,4.985027707376504e-05
411,WASP-164b,3.331645504036163e-05,3.5299722081757196e-05,3.7396778672197324e-05,3.959453066850488e-05,4.188315881744667e-05,4.425509429027964e-05,4.670436005654213e-05,4.922613407321108e-05,5.1816451545052597e-05,5.447199698726275e-05
412,HAT-P-38b,1.8353012670388605e-05,1.9339234132375037e-05,2.0392512117036617e-05,2.1504058962902346e-05,2.266737056021603e-05,2.387749802179748e-05,2.513058304806343e-05,2.642355199443763e-05,2.7753908765060247e-05,2.9119591119273718e-05
413,HD332231b,1.7937308721633495e-06,1.905836526416439e-06,2.0238855566998503e-06,2.147243418051961e-06,2.275430590750582e-06,2.4080746313387025e-06,2.544879214695642e-06,2.6856035193576257e-06,2.830048121759916e-06,2.9780451080633393e-06
414,WASP-144b,4.232121027311659e-05,4.45197776087763e-05,4.6876525083978085e-05,4.9369962528547874e-05,5.198424156205716e-05,5.4707346402613865e-05,5.752994231034551e-05,6.044461895180504e-05,6.34453791924642e-05,6.652728507766613e-05
415,TOI-125c,6.291709829231058e-06,6.628959311171757e-06,6.989235387576542e-06,7.369512093033832e-06,7.767550407098264e-06,8.181647157587607e-06,8.61047486181605e-06,9.052976289040294e-06,9.508293093414604e-06,9.975716305513414e-06
416,WASP-75b,1.7700739181750866e-05,1.8808944866164714e-05,1.9975738707761323e-05,2.1194883450456054e-05,2.246166425380206e-05,2.377241801999665e-05,2.5124229457971855e-05,2.6514728663436667e-05,2.794195259097545e-05,2.9404247931690113e-05
417,HAT-P-40b,1.1571700209450285e-05,1.2293876721836572e-05,1.305442839974211e-05,1.3849248480343891e-05,1.4675234277616105e-05,1.5529976511826407e-05,1.6411558753792064e-05,1.731842389292521e-05,1.8249282777976383e-05,1.9203050181477997e-05
418,WASP-66b,1.5349270589970283e-05,1.6379967766050545e-05,1.7459501616245516e-05,1.8583289401106928e-05,1.9747820161898485e-05,2.095032992334614e-05,2.2188590466624236e-05,2.3460767697307772e-05,2.4765324080552173e-05,2.6100949797904684e-05
419,WASP-17b,1.417961884886366e-05,1.5137622880068693e-05,1.614060012260308e-05,1.718438127818934e-05,1.8265767894926728e-05,1.9382238747265e-05,2.0531758754063767e-05,2.171265076978375e-05,2.2923507209646994e-05,2.416312765158349e-05
420,WASP-79b,9.193018806859282e-06,9.810326220155782e-06,1.045688300142514e-05,1.1129944446305802e-05,1.1827407763690948e-05,1.2547617547447295e-05,1.3289239267868694e-05,1.4051174445099453e-05,1.4832502215398233e-05,1.563243809942452e-05
421,WASP-14b,8.815427613364781e-06,9.398015538863208e-06,1.0008889888755691e-05,1.0645313459027732e-05,1.1305196176835596e-05,1.198689800676826e-05,1.2689100994963864e-05,1.3410723614366983e-05,1.4150861855739277e-05,1.49087477265174e-05
422,HD219666b,5.158296278407583e-06,5.448539940212408e-06,5.7570605153353636e-06,6.081589362543566e-06,6.420438202263144e-06,6.7723155040191995e-06,7.136208964536208e-06,7.511307888888637e-06,7.896950492479703e-06,8.292587236969023e-06
423,WASP-120b,1.1892058581608557e-05,1.2675380688568305e-05,1.3496929988999649e-05,1.4352984272551981e-05,1.5240703234096779e-05,1.6157859607241123e-05,1.7102664673420636e-05,1.8073651495267295e-05,1.906959463651484e-05,2.0089453623012654e-05
424,HATS-7b,2.5856159754518206e-05,2.71171248099196e-05,2.8478903156758024e-05,2.9926954239094196e-05,3.145061922102479e-05,3.3041864804464474e-05,3.46944867938096e-05,3.640358868597223e-05,3.816523057965234e-05,3.997618681679641e-05
425,HAT-P-34b,7.901244902808476e-06,8.421140469281619e-06,8.96644950951701e-06,9.534692556332726e-06,1.0123978008731102e-05,1.0732822851766545e-05,1.136003631903301e-05,1.2004642049731517e-05,1.2665824575198813e-05,1.3342891634736908e-05
426,HATS-30b,2.2254720238363217e-05,2.3612378368673493e-05,2.50448782831904e-05,2.6543916748231764e-05,2.8103243903043055e-05,2.9718024436234837e-05,3.138442602865686e-05,3.309934586372877e-05,3.486022385927486e-05,3.666491199325532e-05
427,TOI-561c,4.469013688547301e-06,4.71165018538283e-06,4.970502736052572e-06,5.243470784189111e-06,5.528997811410957e-06,5.825898119518909e-06,6.1332462476648e-06,6.450304112094833e-06,6.776471651218733e-06,7.11125256194397e-06
428,TOI-905b,1.2089544786953177e-05,1.277615283218741e-05,1.3505333880885843e-05,1.4271865342881741e-05,1.5071856063991625e-05,1.5902325828362762e-05,1.67609360288499e-05,1.7645811668299657e-05,1.855542043533688e-05,1.948848852267343e-05
429,WASP-34b,9.032645167541049e-06,9.559527986311589e-06,1.011766755128754e-05,1.0703362750140143e-05,1.1313846166865281e-05,1.1946990748532447e-05,1.260112153383481e-05,1.3274890982739148e-05,1.3967194124354531e-05,1.4677109381909829e-05
430,WASP-67b,1.471227592404831e-05,1.5476571866226796e-05,1.6295856544399104e-05,1.7162659252713126e-05,1.8071470561161807e-05,1.901811337987701e-05,1.999934263935819e-05,2.1012582258494754e-05,2.205574743164518e-05,2.3127121559710727e-05
431,WASP-11b,1.1785622188767753e-05,1.2325163905893167e-05,1.2912609159830283e-05,1.3540684077615925e-05,1.4204084492362227e-05,1.4898833360235466e-05,1.5621874808307362e-05,1.6370809237521568e-05,1.7143715498667538e-05,1.7939028492249598e-05
432,HAT-P-41b,1.3748005039336915e-05,1.464627849753026e-05,1.5588942799699293e-05,1.657161022074933e-05,1.759093799513596e-05,1.864430897501001e-05,1.9729624555601233e-05,2.0845166215686676e-05,2.1989500397462625e-05,2.3161411567450497e-05
433,HAT-P-43b,3.425002276550408e-05,3.6225909580641776e-05,3.832117228769116e-05,4.05214630135772e-05,4.2816069653594515e-05,4.5196771102558175e-05,4.765710314319138e-05,5.019187272686366e-05,5.279682764433424e-05,5.546842632967497e-05
434,HAT-P-23b,3.251102824961482e-05,3.448130324747918e-05,3.656136482899756e-05,3.8738909345230986e-05,4.1004685387933205e-05,4.3351542761819e-05,4.5773820144143087e-05,4.826693839049131e-05,5.0827122944508117e-05,5.34512097166688e-05
435,TOI-2158b,6.3982286621371516e-06,6.769441534807722e-06,7.162872567481483e-06,7.575871579263957e-06,8.006458428142517e-06,8.453112279455678e-06,8.9146364088377e-06,9.390068712762381e-06,9.878620824157102e-06,1.0379635667804367e-05
436,WASP-44b,3.533916264368399e-05,3.727991233275666e-05,3.934791477334909e-05,4.152690310181735e-05,4.380480751002277e-05,4.617242157031226e-05,4.862255012338192e-05,5.11494474196651e-05,5.374843625042672e-05,5.6415643357916455e-05
437,WASP-55b,1.6126743890051572e-05,1.710321730506675e-05,1.8134179294479792e-05,1.9213515261213498e-05,2.033662811934251e-05,2.149996536791373e-05,2.2700714609976424e-05,2.393660134189957e-05,2.5205750943364512e-05,2.650659217219845e-05
